train_number,train_type,source_station,destination_station,section_id,distance_km,scheduled_travel_time,actual_travel_time,scheduled_arrival,actual_arrival,delay_minutes,speed,weather,temperature,rain,visibility,congestion,station_dwell_time,disruption,timestamp,data_source,distance_remaining_km,remaining_travel_time_minutes
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,192.9,243.0,,,50.1,69.97471857324754,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-09-17T10:00:00Z,SIMULATED,375.0,396.6
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,204.8,263.0,,,58.2,65.91122955495472,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-10-18T10:00:00Z,SIMULATED,375.0,424.6
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,210.2,271.7,,,61.5,64.22901680338649,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-11-19T10:00:00Z,SIMULATED,375.0,436.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,198.8,253.0,,,54.2,67.89901904423786,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-12-20T10:00:00Z,SIMULATED,375.0,410.6
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,209.8,271.1,,,61.3,64.34920757704218,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-01-21T10:00:00Z,SIMULATED,375.0,436.0
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,201.5,257.5,,,56.0,67.00393651374144,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-02-22T10:00:00Z,SIMULATED,375.0,416.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,203.8,261.3,,,57.5,66.25116492814864,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-03-23T10:00:00Z,SIMULATED,375.0,422.1
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,209.6,270.8,,,61.2,64.39887243709344,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-04-24T10:00:00Z,SIMULATED,375.0,435.6
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,204.4,262.3,,,57.9,66.06094390575205,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-05-25T10:00:00Z,SIMULATED,375.0,423.5
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,211.9,274.5,,,62.6,63.69433592880386,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-06-26T10:00:00Z,SIMULATED,375.0,440.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,205.7,264.4,,,58.7,65.63423286121073,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-07-27T10:00:00Z,SIMULATED,375.0,426.5
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,198.7,252.8,,,54.1,67.94825196190233,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-08-28T10:00:00Z,SIMULATED,375.0,410.2
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,219.5,286.5,,,67.0,61.50751133807294,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-09-01T10:00:00Z,SIMULATED,375.0,457.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,206.2,265.3,,,59.1,65.47214289432314,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-10-02T10:00:00Z,SIMULATED,375.0,427.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,256.2,319.7,,,63.5,63.23414482706538,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-11-03T10:00:00Z,SIMULATED,330.0,406.6
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,244.2,301.5,,,57.3,66.34518436389999,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-12-04T10:00:00Z,SIMULATED,330.0,385.7
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,244.2,301.5,,,57.3,66.35053684561834,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,330.0,385.7
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,261.0,326.9,,,65.9,62.061669630466085,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-02-06T10:00:00Z,SIMULATED,330.0,414.9
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,247.6,306.7,,,59.1,65.43445769127857,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,330.0,391.7
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,252.5,314.2,,,61.7,64.15345054147045,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-04-08T10:00:00Z,SIMULATED,330.0,400.3
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,232.3,282.8,,,50.5,69.73871213498178,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,330.0,364.4
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,242.1,298.3,,,56.2,66.92042575750125,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-06-10T10:00:00Z,SIMULATED,330.0,382.1
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,248.0,307.3,,,59.3,65.33117173016116,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-07-11T10:00:00Z,SIMULATED,330.0,392.4
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,242.3,298.6,,,56.3,66.86560588330397,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,330.0,382.4
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,250.5,311.2,,,60.7,64.65815372592819,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-09-13T10:00:00Z,SIMULATED,330.0,396.9
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,249.3,309.3,,,60.0,64.988392092043,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-10-14T10:00:00Z,SIMULATED,330.0,394.7
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,237.5,291.1,,,53.6,68.21295490366995,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-11-15T10:00:00Z,SIMULATED,330.0,373.9
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,252.2,313.7,,,61.5,64.24725159386972,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-12-16T10:00:00Z,SIMULATED,330.0,399.7
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,243.1,299.8,,,56.7,66.63119717565483,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-01-17T10:00:00Z,SIMULATED,330.0,383.9
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,252.4,314.1,,,61.7,64.17442376669143,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-02-18T10:00:00Z,SIMULATED,330.0,400.2
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,247.0,305.8,,,58.8,65.5996981389233,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-03-19T10:00:00Z,SIMULATED,330.0,390.6
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,237.6,291.2,,,53.6,68.18845805899238,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-04-20T10:00:00Z,SIMULATED,330.0,374.0
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,255.6,318.9,,,63.3,63.372985040868414,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-05-21T10:00:00Z,SIMULATED,330.0,405.7
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,243.7,300.8,,,57.1,66.47369332763262,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-06-22T10:00:00Z,SIMULATED,330.0,385.0
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,253.0,314.9,,,61.9,64.03845219140632,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-07-23T10:00:00Z,SIMULATED,330.0,401.1
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,245.6,303.7,,,58.1,65.96680452688138,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,330.0,388.3
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,237.9,291.7,,,53.8,68.0869380094622,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-09-25T10:00:00Z,SIMULATED,330.0,374.6
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,250.4,311.0,,,60.6,64.69590111653763,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-10-26T10:00:00Z,SIMULATED,330.0,396.6
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,248.6,308.3,,,59.7,65.1691969086721,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-11-27T10:00:00Z,SIMULATED,330.0,393.5
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,257.6,321.8,,,64.2,62.89506607845513,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-12-28T10:00:00Z,SIMULATED,330.0,409.0
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,243.9,301.1,,,57.2,66.40854670741726,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,330.0,385.4
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,234.8,286.8,,,52.0,68.98716229570815,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-02-02T10:00:00Z,SIMULATED,330.0,369.0
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,258.1,322.6,,,64.5,62.75638673413453,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,330.0,410.0
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,241.3,297.0,,,55.7,67.12676205588886,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-04-04T10:00:00Z,SIMULATED,330.0,380.7
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,246.1,304.5,,,58.4,65.81641758198523,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,330.0,389.2
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,242.8,299.4,,,56.6,66.70806696897719,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-06-06T10:00:00Z,SIMULATED,330.0,383.4
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,247.1,306.0,,,58.9,65.57236842774373,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-07-07T10:00:00Z,SIMULATED,330.0,390.9
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,253.7,316.0,,,62.3,63.862666958875465,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-08-08T10:00:00Z,SIMULATED,330.0,402.3
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,237.0,290.3,,,53.3,68.34774644621604,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-09-09T10:00:00Z,SIMULATED,330.0,373.0
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,297.1,359.9,,,62.8,63.61752022170226,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-10-10T10:00:00Z,SIMULATED,285.0,366.6
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,282.5,338.7,,,56.2,66.91430555184903,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-11-11T10:00:00Z,SIMULATED,285.0,346.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,281.4,337.1,,,55.7,67.15853420212912,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-12-12T10:00:00Z,SIMULATED,285.0,345.3
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,294.9,356.7,,,61.8,64.09239584491866,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-01-13T10:00:00Z,SIMULATED,285.0,363.6
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,287.2,345.6,,,58.4,65.79827092996771,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-02-14T10:00:00Z,SIMULATED,285.0,353.3
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,286.9,345.2,,,58.3,65.86676017485132,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,285.0,352.9
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,274.2,326.3,,,52.1,68.93670772839621,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-04-16T10:00:00Z,SIMULATED,285.0,335.2
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,276.0,329.0,,,53.0,68.48680411966058,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-05-17T10:00:00Z,SIMULATED,285.0,337.7
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,290.7,350.7,,,60.0,65.02002702118685,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-06-18T10:00:00Z,SIMULATED,285.0,358.0
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,291.3,351.5,,,60.2,64.8786949185072,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-07-19T10:00:00Z,SIMULATED,285.0,358.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,291.3,351.6,,,60.3,64.87357380913011,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,285.0,358.9
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,280.9,336.3,,,55.4,67.29477458499633,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-09-21T10:00:00Z,SIMULATED,285.0,344.5
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,274.7,327.1,,,52.4,68.79507701131081,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-10-22T10:00:00Z,SIMULATED,285.0,336.0
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,301.6,366.3,,,64.7,62.66616264572332,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-11-23T10:00:00Z,SIMULATED,285.0,372.6
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,282.3,338.4,,,56.1,66.9402629089581,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-12-24T10:00:00Z,SIMULATED,285.0,346.6
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,296.5,359.0,,,62.5,63.749575866157656,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-01-25T10:00:00Z,SIMULATED,285.0,365.7
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,275.3,328.0,,,52.7,68.66055673423995,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-02-26T10:00:00Z,SIMULATED,285.0,336.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,286.8,345.0,,,58.2,65.89843565170824,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-03-27T10:00:00Z,SIMULATED,285.0,352.7
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,298.2,361.4,,,63.2,63.37821358748269,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,285.0,368.0
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,289.8,349.4,,,59.6,65.22017729967567,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,285.0,356.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,293.2,354.3,,,61.1,64.45618687990073,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-06-02T10:00:00Z,SIMULATED,285.0,361.4
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,279.8,334.7,,,54.9,67.54506628342669,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-07-03T10:00:00Z,SIMULATED,285.0,343.1
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,281.3,336.9,,,55.6,67.18069341666786,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-08-04T10:00:00Z,SIMULATED,285.0,345.1
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,288.5,347.5,,,59.0,65.50143386555297,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-09-05T10:00:00Z,SIMULATED,285.0,355.1
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,272.9,324.4,,,51.5,69.24826855501443,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-10-06T10:00:00Z,SIMULATED,285.0,333.4
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,289.6,349.1,,,59.5,65.2660309312132,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-11-07T10:00:00Z,SIMULATED,285.0,356.5
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,285.8,343.5,,,57.7,66.14077112366738,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-12-08T10:00:00Z,SIMULATED,285.0,351.2
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,274.2,326.3,,,52.1,68.92762225960065,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,285.0,335.2
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,298.1,361.3,,,63.2,63.39690278793925,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-02-10T10:00:00Z,SIMULATED,285.0,367.9
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,277.8,331.7,,,53.9,68.02604891022656,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,285.0,340.3
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,296.6,359.1,,,62.5,63.72538187773609,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-04-12T10:00:00Z,SIMULATED,285.0,365.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,285.6,343.3,,,57.7,66.17169814796011,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-05-13T10:00:00Z,SIMULATED,285.0,351.1
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,278.4,332.6,,,54.2,67.87896250484035,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-06-14T10:00:00Z,SIMULATED,285.0,341.1
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,292.6,353.4,,,60.8,64.58945617294813,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-07-15T10:00:00Z,SIMULATED,285.0,360.5
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,281.4,337.1,,,55.7,67.15322648910728,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,285.0,345.3
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,310.4,361.2,,,50.8,69.5976717117904,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-09-17T10:00:00Z,SIMULATED,240.0,297.7
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,303.1,350.6,,,47.5,71.27007935025813,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-10-18T10:00:00Z,SIMULATED,240.0,289.5
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,286.9,326.3,,,39.4,75.27945214623846,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-11-19T10:00:00Z,SIMULATED,240.0,270.7
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,307.9,357.6,,,49.7,70.14619280511187,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-12-20T10:00:00Z,SIMULATED,240.0,295.0
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,293.4,336.1,,,42.7,73.628803446885,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-01-21T10:00:00Z,SIMULATED,240.0,278.3
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,299.8,345.7,,,45.9,72.03958835229872,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-02-22T10:00:00Z,SIMULATED,240.0,285.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,288.4,328.6,,,40.2,74.906929601998,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-03-23T10:00:00Z,SIMULATED,240.0,272.4
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,285.8,324.6,,,38.8,75.58528239857026,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-04-24T10:00:00Z,SIMULATED,240.0,269.3
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,298.8,344.2,,,45.4,72.29934747220796,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-05-25T10:00:00Z,SIMULATED,240.0,284.6
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,290.4,331.6,,,41.2,74.3881263454191,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-06-26T10:00:00Z,SIMULATED,240.0,274.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,304.8,353.1,,,48.3,70.86070448059067,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-07-27T10:00:00Z,SIMULATED,240.0,291.5
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,284.0,321.9,,,37.9,76.05373762340679,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-08-28T10:00:00Z,SIMULATED,240.0,267.2
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,292.1,334.2,,,42.1,73.95558170403555,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-09-01T10:00:00Z,SIMULATED,240.0,276.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,298.1,343.2,,,45.1,72.464877049759,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-10-02T10:00:00Z,SIMULATED,240.0,283.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,285.4,324.0,,,38.6,75.68794583825333,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-11-03T10:00:00Z,SIMULATED,240.0,268.9
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,308.7,358.7,,,50.0,69.97797373092234,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-12-04T10:00:00Z,SIMULATED,240.0,295.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,289.7,330.6,,,40.9,74.55197004894515,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,240.0,274.1
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,294.9,338.4,,,43.5,73.23715833876675,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-02-06T10:00:00Z,SIMULATED,240.0,280.1
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,303.0,350.4,,,47.4,71.28957683741824,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,240.0,289.4
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,284.1,322.1,,,38.0,76.02332341262945,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-04-08T10:00:00Z,SIMULATED,240.0,267.4
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,311.3,362.5,,,51.2,69.37576660240856,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,240.0,298.8
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,296.0,340.1,,,44.1,72.9629550698017,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-06-10T10:00:00Z,SIMULATED,240.0,281.5
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,290.6,331.9,,,41.3,74.33775248522298,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-07-11T10:00:00Z,SIMULATED,240.0,275.0
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,301.9,348.8,,,46.9,71.54144406351472,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,240.0,288.2
