TrainID,priority,TrainType,StationOrder,halt_time_minutes,distance_travelled_km,distance_remaining_km,speed_kmph,hour_of_day,is_peak_hour,DayOfWeek,is_weekend,temperature_c,rainfall_intensity_mmh,visibility_km,weather_risk_score,Weather,trains_in_section,preceding_delay_minutes,target_delay_minutes,target_congestion_level
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,88.164780846269,14,0,Thursday,0,25.6,1.5,4.0,40,Light Rain,1,8.9,13.7,MEDIUM
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,82.8196221120995,18,1,Thursday,0,28.8,1.5,4.0,40,Light Rain,3,15.8,24.4,HIGH
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,86.6067954629481,22,0,Thursday,0,32.0,1.5,4.0,40,Light Rain,1,10.9,16.8,MEDIUM
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,85.54839627368523,8,1,Friday,0,20.8,0.0,9.0,10,Clear,3,12.3,18.9,HIGH
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,87.43337880551388,11,0,Friday,0,23.2,0.0,9.0,10,Clear,1,9.8,15.1,MEDIUM
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,86.90157327110362,14,0,Friday,0,25.6,0.0,9.0,10,Clear,1,10.5,16.2,MEDIUM
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,83.56650570819045,18,1,Friday,0,28.8,0.0,9.0,10,Clear,3,14.9,22.9,HIGH
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,87.432509942212,22,0,Friday,0,32.0,0.0,9.0,10,Clear,1,9.8,15.1,MEDIUM
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,83.37067744313634,8,1,Saturday,1,20.8,0.0,9.0,10,Clear,3,15.1,23.3,HIGH
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,89.39659612292931,11,0,Saturday,1,23.2,0.0,9.0,10,Clear,1,7.3,11.2,MEDIUM
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,86.30081388115114,14,0,Saturday,1,25.6,0.0,9.0,10,Clear,1,11.3,17.4,MEDIUM
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,82.52874765071724,18,1,Saturday,1,28.8,0.0,9.0,10,Clear,3,16.2,24.9,HIGH
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,88.19562270794724,22,0,Saturday,1,32.0,0.0,9.0,10,Clear,1,8.8,13.6,MEDIUM
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,82.14109703823839,8,1,Sunday,1,20.8,0.0,1.5,65,Foggy,3,16.7,25.7,HIGH
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,86.54387007086724,11,0,Sunday,1,23.2,1.5,4.0,40,Light Rain,1,11.0,16.9,MEDIUM
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,85.34231277663902,14,0,Sunday,1,25.6,1.5,4.0,40,Light Rain,1,12.6,19.3,MEDIUM
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,83.67891908958697,18,1,Sunday,1,28.8,1.5,4.0,40,Light Rain,3,14.7,22.6,HIGH
IR-12346,3,EXPRESS,1,5.0,45.0,555.0,86.43487888314097,22,0,Sunday,1,32.0,1.5,4.0,40,Light Rain,1,11.1,17.1,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,82.57149309076206,8,1,Monday,0,20.8,0.0,1.5,65,Foggy,3,16.2,24.9,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,85.91309235957245,11,0,Monday,0,23.2,1.5,4.0,40,Light Rain,1,11.8,18.2,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,84.59949541150422,14,0,Monday,0,25.6,1.5,4.0,40,Light Rain,1,13.5,20.8,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,84.46121279974322,18,1,Monday,0,28.8,1.5,4.0,40,Light Rain,3,13.7,21.1,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,86.98985975713755,22,0,Monday,0,32.0,1.5,4.0,40,Light Rain,1,10.4,16.0,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,84.38095931826088,8,1,Tuesday,0,20.8,0.0,9.0,10,Clear,3,13.8,21.2,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,87.0773914666197,11,0,Tuesday,0,23.2,0.0,9.0,10,Clear,1,10.3,15.8,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,85.61695011425515,14,0,Tuesday,0,25.6,0.0,9.0,10,Clear,1,12.2,18.8,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,83.061711143445,18,1,Tuesday,0,28.8,0.0,9.0,10,Clear,3,15.5,23.9,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,87.69886494787475,22,0,Tuesday,0,32.0,0.0,9.0,10,Clear,1,9.5,14.6,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,85.46737975813775,8,1,Wednesday,0,20.8,0.0,9.0,10,Clear,3,12.4,19.1,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,87.1091683829587,11,0,Wednesday,0,23.2,0.0,9.0,10,Clear,1,10.3,15.8,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,87.42752314206312,14,0,Wednesday,0,25.6,0.0,9.0,10,Clear,1,9.8,15.1,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,85.54161513534403,18,1,Wednesday,0,28.8,0.0,9.0,10,Clear,3,12.3,18.9,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,85.53761802384588,22,0,Wednesday,0,32.0,0.0,9.0,10,Clear,1,12.3,18.9,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,82.78094554020768,8,1,Thursday,0,20.8,0.0,1.5,65,Foggy,3,15.9,24.4,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,85.1945490469365,11,0,Thursday,0,23.2,1.5,4.0,40,Light Rain,1,12.7,19.6,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,83.7570094466677,14,0,Thursday,0,25.6,1.5,4.0,40,Light Rain,1,14.6,22.5,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,86.03896144637245,18,1,Thursday,0,28.8,1.5,4.0,40,Light Rain,3,11.6,17.9,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,87.26119766444128,22,0,Thursday,0,32.0,1.5,4.0,40,Light Rain,1,10.1,15.5,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,85.54829526624198,8,1,Friday,0,20.8,0.0,9.0,10,Clear,3,12.3,18.9,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,88.4350946104107,11,0,Friday,0,23.2,0.0,9.0,10,Clear,1,8.5,13.1,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,83.68444924825593,14,0,Friday,0,25.6,0.0,9.0,10,Clear,1,14.7,22.6,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,85.58493827829557,18,1,Friday,0,28.8,0.0,9.0,10,Clear,3,12.2,18.8,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,85.78261061257741,22,0,Friday,0,32.0,0.0,9.0,10,Clear,1,12.0,18.4,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,81.74686439001805,8,1,Saturday,1,20.8,0.0,9.0,10,Clear,3,17.2,26.5,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,88.85706597066792,11,0,Saturday,1,23.2,0.0,9.0,10,Clear,1,8.0,12.3,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,84.90627103978036,14,0,Saturday,1,25.6,0.0,9.0,10,Clear,1,13.1,20.2,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,82.11343982683397,18,1,Saturday,1,28.8,0.0,9.0,10,Clear,3,16.8,25.8,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,88.8499294954968,22,0,Saturday,1,32.0,0.0,9.0,10,Clear,1,8.0,12.3,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,81.55846149228978,8,1,Sunday,1,20.8,0.0,1.5,65,Foggy,3,17.5,26.9,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,86.60548334196555,11,0,Sunday,1,23.2,1.5,4.0,40,Light Rain,1,10.9,16.8,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,85.93974967381584,14,0,Sunday,1,25.6,1.5,4.0,40,Light Rain,1,11.8,18.1,MEDIUM
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,82.44713782532145,18,1,Sunday,1,28.8,1.5,4.0,40,Light Rain,3,16.3,25.1,HIGH
IR-12346,3,EXPRESS,2,5.0,90.0,510.0,86.75617375794425,22,0,Sunday,1,32.0,1.5,4.0,40,Light Rain,1,10.7,16.5,MEDIUM
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,73.65596788100362,8,1,Monday,0,20.8,0.0,1.5,65,Foggy,3,27.7,42.7,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,77.74044820692336,11,0,Monday,0,23.2,1.5,4.0,40,Light Rain,1,22.4,34.5,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,77.48202856955824,14,0,Monday,0,25.6,1.5,4.0,40,Light Rain,1,22.8,35.0,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,73.34772470332331,18,1,Monday,0,28.8,1.5,4.0,40,Light Rain,3,28.1,43.3,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,76.3923010271632,22,0,Monday,0,32.0,1.5,4.0,40,Light Rain,1,24.2,37.2,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,76.4228057819181,8,1,Tuesday,0,20.8,0.0,9.0,10,Clear,3,24.2,37.2,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,80.16985971607608,11,0,Tuesday,0,23.2,0.0,9.0,10,Clear,1,19.3,29.7,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,79.5339056207345,14,0,Tuesday,0,25.6,0.0,9.0,10,Clear,1,20.1,30.9,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,73.75942649241725,18,1,Tuesday,0,28.8,0.0,9.0,10,Clear,3,27.6,42.5,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,78.49974011685228,22,0,Tuesday,0,32.0,0.0,9.0,10,Clear,1,21.5,33.0,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,76.53313003472097,8,1,Wednesday,0,20.8,0.0,9.0,10,Clear,3,24.0,36.9,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,75.43164273283969,11,0,Wednesday,0,23.2,0.0,9.0,10,Clear,1,25.4,39.1,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,76.28700024939846,14,0,Wednesday,0,25.6,0.0,9.0,10,Clear,1,24.3,37.4,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,77.94316038396447,18,1,Wednesday,0,28.8,0.0,9.0,10,Clear,3,22.2,34.1,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,80.41684328345286,22,0,Wednesday,0,32.0,0.0,9.0,10,Clear,1,19.0,29.2,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,74.14400102689564,8,1,Thursday,0,20.8,0.0,1.5,65,Foggy,3,27.1,41.7,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,76.6175194296034,11,0,Thursday,0,23.2,1.5,4.0,40,Light Rain,1,23.9,36.8,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,78.48372147112502,14,0,Thursday,0,25.6,1.5,4.0,40,Light Rain,1,21.5,33.0,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,74.69625110147726,18,1,Thursday,0,28.8,1.5,4.0,40,Light Rain,3,26.4,40.6,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,80.60370972995065,22,0,Thursday,0,32.0,1.5,4.0,40,Light Rain,1,18.7,28.8,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,75.68535620054776,8,1,Friday,0,20.8,0.0,9.0,10,Clear,3,25.1,38.6,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,78.75700869427564,11,0,Friday,0,23.2,0.0,9.0,10,Clear,1,21.1,32.5,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,78.60368453024338,14,0,Friday,0,25.6,0.0,9.0,10,Clear,1,21.3,32.8,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,76.6247062120486,18,1,Friday,0,28.8,0.0,9.0,10,Clear,3,23.9,36.8,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,76.77896825569866,22,0,Friday,0,32.0,0.0,9.0,10,Clear,1,23.7,36.4,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,76.20878535054791,8,1,Saturday,1,20.8,0.0,9.0,10,Clear,3,24.4,37.6,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,79.10595437795968,11,0,Saturday,1,23.2,0.0,9.0,10,Clear,1,20.7,31.8,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,79.60074203751543,14,0,Saturday,1,25.6,0.0,9.0,10,Clear,1,20.0,30.8,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,78.33804323337951,18,1,Saturday,1,28.8,0.0,9.0,10,Clear,3,21.7,33.3,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,79.57769736619515,22,0,Saturday,1,32.0,0.0,9.0,10,Clear,1,20.0,30.8,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,73.65071148678742,8,1,Sunday,1,20.8,0.0,1.5,65,Foggy,3,27.8,42.7,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,81.16034659780175,11,0,Sunday,1,23.2,1.5,4.0,40,Light Rain,1,18.0,27.7,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,76.2509175004889,14,0,Sunday,1,25.6,1.5,4.0,40,Light Rain,1,24.4,37.5,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,75.52755425575434,18,1,Sunday,1,28.8,1.5,4.0,40,Light Rain,3,25.3,38.9,HIGH
IR-12346,3,EXPRESS,3,5.0,135.0,465.0,78.21331434011115,22,0,Sunday,1,32.0,1.5,4.0,40,Light Rain,1,21.8,33.6,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,72.59148846655131,8,1,Monday,0,20.8,0.0,1.5,65,Foggy,3,29.1,44.8,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,75.93281600540705,11,0,Monday,0,23.2,1.5,4.0,40,Light Rain,1,24.8,38.1,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,74.24335217190225,14,0,Monday,0,25.6,1.5,4.0,40,Light Rain,1,27.0,41.5,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,70.39920261157133,18,1,Monday,0,28.8,1.5,4.0,40,Light Rain,3,32.0,49.2,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,74.20977775895747,22,0,Monday,0,32.0,1.5,4.0,40,Light Rain,1,27.0,41.6,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,72.69968034131311,8,1,Tuesday,0,20.8,0.0,9.0,10,Clear,3,29.0,44.6,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,74.7668158985065,11,0,Tuesday,0,23.2,0.0,9.0,10,Clear,1,26.3,40.5,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,75.27944365555751,14,0,Tuesday,0,25.6,0.0,9.0,10,Clear,1,25.6,39.4,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,70.93503592217331,18,1,Tuesday,0,28.8,0.0,9.0,10,Clear,3,31.3,48.1,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,77.14171196582485,22,0,Tuesday,0,32.0,0.0,9.0,10,Clear,1,23.2,35.7,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,71.24474919501347,8,1,Wednesday,0,20.8,0.0,9.0,10,Clear,3,30.9,47.5,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,76.27744903084232,11,0,Wednesday,0,23.2,0.0,9.0,10,Clear,1,24.3,37.4,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,73.13713655923259,14,0,Wednesday,0,25.6,0.0,9.0,10,Clear,1,28.4,43.7,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,74.76438092054703,18,1,Wednesday,0,28.8,0.0,9.0,10,Clear,3,26.3,40.5,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,77.37815873377951,22,0,Wednesday,0,32.0,0.0,9.0,10,Clear,1,22.9,35.2,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,71.22623737862925,8,1,Thursday,0,20.8,0.0,1.5,65,Foggy,3,30.9,47.5,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,75.27143859453011,11,0,Thursday,0,23.2,1.5,4.0,40,Light Rain,1,25.6,39.5,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,75.57702492129906,14,0,Thursday,0,25.6,1.5,4.0,40,Light Rain,1,25.2,38.8,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,71.8954131621496,18,1,Thursday,0,28.8,1.5,4.0,40,Light Rain,3,30.0,46.2,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,73.70070943700188,22,0,Thursday,0,32.0,1.5,4.0,40,Light Rain,1,27.7,42.6,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,70.09398590519976,8,1,Friday,0,20.8,0.0,9.0,10,Clear,3,32.4,49.8,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,75.23454632064872,11,0,Friday,0,23.2,0.0,9.0,10,Clear,1,25.7,39.5,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,74.47517676200479,14,0,Friday,0,25.6,0.0,9.0,10,Clear,1,26.7,41.0,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,72.00982789928833,18,1,Friday,0,28.8,0.0,9.0,10,Clear,3,29.9,46.0,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,75.09555826369541,22,0,Friday,0,32.0,0.0,9.0,10,Clear,1,25.9,39.8,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,73.14432680424505,8,1,Saturday,1,20.8,0.0,9.0,10,Clear,3,28.4,43.7,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,76.39830101159875,11,0,Saturday,1,23.2,0.0,9.0,10,Clear,1,24.2,37.2,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,76.27947428985621,14,0,Saturday,1,25.6,0.0,9.0,10,Clear,1,24.3,37.4,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,73.6669369804311,18,1,Saturday,1,28.8,0.0,9.0,10,Clear,3,27.7,42.7,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,71.87070398345719,22,0,Saturday,1,32.0,0.0,9.0,10,Clear,1,30.1,46.3,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,71.60984654536922,8,1,Sunday,1,20.8,0.0,1.5,65,Foggy,3,30.4,46.8,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,76.20615875729816,11,0,Sunday,1,23.2,1.5,4.0,40,Light Rain,1,24.4,37.6,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,73.43086125731102,14,0,Sunday,1,25.6,1.5,4.0,40,Light Rain,1,28.0,43.1,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,70.52688901729312,18,1,Sunday,1,28.8,1.5,4.0,40,Light Rain,3,31.8,48.9,HIGH
IR-12346,3,EXPRESS,4,5.0,180.0,420.0,75.75313837110602,22,0,Sunday,1,32.0,1.5,4.0,40,Light Rain,1,25.0,38.5,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,64.47391817586713,8,1,Monday,0,20.8,0.0,1.5,65,Foggy,3,39.7,61.1,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,65.16376114320737,11,0,Monday,0,23.2,1.5,4.0,40,Light Rain,1,38.8,59.7,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,67.22054678177174,14,0,Monday,0,25.6,1.5,4.0,40,Light Rain,1,36.1,55.6,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,62.35995336984993,18,1,Monday,0,28.8,1.5,4.0,40,Light Rain,3,42.4,65.3,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,65.25416592502113,22,0,Monday,0,32.0,1.5,4.0,40,Light Rain,1,38.7,59.5,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,63.83162946775063,8,1,Tuesday,0,20.8,0.0,9.0,10,Clear,3,40.5,62.3,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,67.13008651824381,11,0,Tuesday,0,23.2,0.0,9.0,10,Clear,1,36.2,55.7,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,66.49426430974256,14,0,Tuesday,0,25.6,0.0,9.0,10,Clear,1,37.1,57.0,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,64.03103229959265,18,1,Tuesday,0,28.8,0.0,9.0,10,Clear,3,40.3,61.9,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,67.94379753532206,22,0,Tuesday,0,32.0,0.0,9.0,10,Clear,1,35.2,54.1,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,63.95386611039842,8,1,Wednesday,0,20.8,0.0,9.0,10,Clear,3,40.4,62.1,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,66.89828175377866,11,0,Wednesday,0,23.2,0.0,9.0,10,Clear,1,36.5,56.2,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,69.14730425433719,14,0,Wednesday,0,25.6,0.0,9.0,10,Clear,1,33.6,51.7,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,65.34459874485991,18,1,Wednesday,0,28.8,0.0,9.0,10,Clear,3,38.6,59.3,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,68.71596222988516,22,0,Wednesday,0,32.0,0.0,9.0,10,Clear,1,34.2,52.6,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,63.23694385219601,8,1,Thursday,0,20.8,0.0,1.5,65,Foggy,3,41.3,63.5,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,66.94147959714307,11,0,Thursday,0,23.2,1.5,4.0,40,Light Rain,1,36.5,56.1,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,66.67817438069567,14,0,Thursday,0,25.6,1.5,4.0,40,Light Rain,1,36.8,56.6,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,63.02230443595348,18,1,Thursday,0,28.8,1.5,4.0,40,Light Rain,3,41.6,64.0,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,65.64934308664415,22,0,Thursday,0,32.0,1.5,4.0,40,Light Rain,1,38.2,58.7,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,62.84577936544833,8,1,Friday,0,20.8,0.0,9.0,10,Clear,3,41.8,64.3,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,69.97471857324754,11,0,Friday,0,23.2,0.0,9.0,10,Clear,1,32.5,50.1,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,65.91122955495472,14,0,Friday,0,25.6,0.0,9.0,10,Clear,1,37.8,58.2,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,64.22901680338649,18,1,Friday,0,28.8,0.0,9.0,10,Clear,3,40.0,61.5,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,67.89901904423786,22,0,Friday,0,32.0,0.0,9.0,10,Clear,1,35.2,54.2,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,64.34920757704218,8,1,Saturday,1,20.8,0.0,9.0,10,Clear,3,39.8,61.3,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,67.00393651374144,11,0,Saturday,1,23.2,0.0,9.0,10,Clear,1,36.4,56.0,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,66.25116492814864,14,0,Saturday,1,25.6,0.0,9.0,10,Clear,1,37.4,57.5,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,64.39887243709344,18,1,Saturday,1,28.8,0.0,9.0,10,Clear,3,39.8,61.2,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,66.06094390575205,22,0,Saturday,1,32.0,0.0,9.0,10,Clear,1,37.6,57.9,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,63.69433592880386,8,1,Sunday,1,20.8,0.0,1.5,65,Foggy,3,40.7,62.6,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,65.63423286121073,11,0,Sunday,1,23.2,1.5,4.0,40,Light Rain,1,38.2,58.7,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,67.94825196190233,14,0,Sunday,1,25.6,1.5,4.0,40,Light Rain,1,35.2,54.1,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,61.50751133807294,18,1,Sunday,1,28.8,1.5,4.0,40,Light Rain,3,43.5,67.0,HIGH
IR-12346,3,EXPRESS,5,5.0,225.0,375.0,65.47214289432314,22,0,Sunday,1,32.0,1.5,4.0,40,Light Rain,1,38.4,59.1,HIGH
IR-12346,3,EXPRESS,6,5.0,270.0,330.0,63.23414482706538,8,1,Monday,0,20.8,0.0,1.5,65,Foggy,3,41.3,63.5,HIGH
IR-12346,3,EXPRESS,6,5.0,270.0,330.0,66.34518436389999,11,0,Monday,0,23.2,1.5,4.0,40,Light Rain,1,37.3,57.3,HIGH
IR-12346,3,EXPRESS,6,5.0,270.0,330.0,66.35053684561834,14,0,Monday,0,25.6,1.5,4.0,40,Light Rain,1,37.2,57.3,HIGH
IR-12346,3,EXPRESS,6,5.0,270.0,330.0,62.061669630466085,18,1,Monday,0,28.8,1.5,4.0,40,Light Rain,3,42.8,65.9,HIGH
IR-12346,3,EXPRESS,6,5.0,270.0,330.0,65.43445769127857,22,0,Monday,0,32.0,1.5,4.0,40,Light Rain,1,38.4,59.1,HIGH
IR-12346,3,EXPRESS,6,5.0,270.0,330.0,64.15345054147045,8,1,Tuesday,0,20.8,0.0,9.0,10,Clear,3,40.1,61.7,HIGH
IR-12346,3,EXPRESS,6,5.0,270.0,330.0,69.73871213498178,11,0,Tuesday,0,23.2,0.0,9.0,10,Clear,1,32.8,50.5,HIGH
IR-12346,3,EXPRESS,6,5.0,270.0,330.0,66.92042575750125,14,0,Tuesday,0,25.6,0.0,9.0,10,Clear,1,36.5,56.2,HIGH
IR-12346,3,EXPRESS,6,5.0,270.0,330.0,65.33117173016116,18,1,Tuesday,0,28.8,0.0,9.0,10,Clear,3,38.6,59.3,HIGH
IR-12346,3,EXPRESS,6,5.0,270.0,330.0,66.86560588330397,22,0,Tuesday,0,32.0,0.0,9.0,10,Clear,1,36.6,56.3,HIGH
